source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
5817661849611091328,252.67619612831598,-63.6572359103247,11.082120382049034,0.09744303,113.72923,-25.714883317136252,-150.29862328680082,1.6407882,16.789724,18.281649,15.506373,2.7752752,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
5818032728629124352,251.21800446955044,-62.63104288152232,12.841108640973788,0.018103259,709.3258,-45.73149657183572,-98.00265888409133,1.0475652,14.148835,15.502446,13.006143,2.4963036,-26.27449,"VARIABLE",0,true,true,false,true,false,true,true,3519.0242,4.7186,-0.2254,78.4821,0.7123,0.4705,0.2921
4264915585979787904,284.08809773628286,-2.2063479604396345,12.899799362266348,0.015139043,852.08813,25.486947078591452,-18.653684779602656,0.74776113,10.16069,10.617066,9.544873,1.0721931,-7.548989,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4989.011,4.5035,0.0585,77.3168,0.002,0.0016,8.0E-4
4264992375650163584,283.97773836952916,-1.730974759280905,15.781601022670511,0.041509274,380.19458,62.58164563607984,-122.6599179190866,1.1055509,15.252531,16.750927,14.037595,2.7133322,63.052494,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
5817511349641069952,255.9624088983893,-62.28810393401865,10.025536535154993,0.08854482,113.22555,-8.677714643492571,-105.29900111651028,0.9291073,17.330462,19.253206,16.040958,3.2122478,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3209.3462,5.0378,-0.2957,107.7158,1.1843,0.7279,0.4923
6030132644818472320,254.62209328434113,-28.5864563164657,13.479598691827421,0.047615908,283.09024,-95.45350312280394,-121.76285809489946,0.8615506,14.096646,14.855295,12.779354,2.075941,-57.216133,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5817666969203817728,254.36786025077842,-64.11142362531504,12.26149894855031,0.037553545,326.50708,7.605982676247979,-21.890942044243825,0.98529804,15.780014,17.357061,14.567578,2.789483,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
5818098321355997952,254.96568832953207,-63.12658280709434,10.2712621461747,0.05999763,171.19447,-11.740946658858203,-139.2630816851502,1.0218053,16.688057,18.407322,15.430789,2.976533,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3261.5635,5.0014,-0.2421,101.3274,0.9832,0.614,0.4091
5817682637244920448,254.35837087731437,-63.70091542008342,10.972681854044875,0.022864908,479.89178,-16.74369887173456,-121.20013896428428,1.1002406,14.767162,16.029509,13.6593075,2.370201,-6.3706956,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3578.5974,4.8668,-0.3553,91.3146,0.6795,0.4556,0.2741
4264867581079553664,289.42272066157784,1.9380954830270394,11.758151574360417,0.031441808,373.9655,-66.63672538297429,-19.85594270456126,1.0673615,15.25344,16.527393,14.02992,2.4974737,12.065391,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3505.4019,4.933,-0.4392,86.6715,0.7531,0.4986,0.3044
